query_pdb	query_chain	hit_pdb	hit_chain	hit_cosine	hit_euclid
3NO2	A	2IAA	A	0.238969	24.657656
3NO2	A	1E1A	A	0.239064	24.207437
query_pdb	query_chain	hit_pdb	hit_chain	hit_cosine	hit_euclid
3NO3	A	3NO3	A	0.000000	0.000000
3NO3	A	3UUW	B	0.330705	23.021729
3NO3	A	3QVQ	D	0.342950	19.183326
3NO3	A	2C18	A	0.344911	28.017851
3NO3	A	3V7P	A	0.345133	29.916551
3NO3	A	1FXO	C	0.345598	21.166010
3NO3	A	1FXO	B	0.346441	19.899749
3NO3	A	4GQO	C	0.347846	30.512293
3NO3	A	1FZW	B	0.348256	20.615528
3NO3	A	4FEE	B	0.348672	48.887626
3NO3	A	4FEG	A	0.349712	50.069951
3NO3	A	1G0R	B	0.352945	20.000000
3NO3	A	3KS6	B	0.354304	17.888544
3NO3	A	1FXO	A	0.354844	21.377558
3NO3	A	2WG1	A	0.357473	41.146081
3NO3	A	4FEG	B	0.357505	49.527770
3NO3	A	1G1L	B	0.357833	20.346990
3NO3	A	3FG0	C	0.358452	49.779514
3NO3	A	1W56	A	0.358771	30.016662
3NO3	A	3FW7	A	0.358880	37.735925
3NO3	A	2OOG	C	0.359433	19.235384
3NO3	A	3L5L	A	0.360401	31.384710
3NO3	A	3PPL	A	0.360991	39.812058
3NO3	A	4FEE	A	0.361129	55.027266
3NO3	A	3N16	A	0.361188	31.448370
3NO3	A	4EQB	A	0.364232	26.019224
3NO3	A	3DT2	A	0.364282	41.472883
3NO3	A	3FWA	A	0.364374	38.948684
3NO3	A	3L65	A	0.364420	31.511903
3NO3	A	2WDD	A	0.364498	40.435133
3NO3	A	1FXO	D	0.364658	21.307276
3NO3	A	3MZ2	A	0.364755	22.203603
3NO3	A	3SIZ	A	0.365114	19.595918
3NO3	A	3HN7	A	0.366134	31.717503
3NO3	A	1W5N	A	0.366320	28.600699
3NO3	A	3B34	A	0.367180	90.033327
3NO3	A	3OUZ	A	0.367597	32.572995
3NO3	A	2RK7	B	0.367686	40.607881
3NO3	A	3SGG	A	0.368039	42.778499
3NO3	A	3TZ6	A	0.368144	25.139610
3NO3	A	3HWR	A	0.368332	24.677925
3NO3	A	1GZG	B	0.369456	28.195744
3NO3	A	3OUZ	B	0.370080	30.577770
3NO3	A	3B36	A	0.370127	17.549929
3NO3	A	2RK7	A	0.370214	40.644803
3NO3	A	3KS6	A	0.370475	18.894444
3NO3	A	3FW8	A	0.372070	37.363083
3NO3	A	3D2H	A	0.372164	36.742346
3NO3	A	3AML	A	0.372274	51.458721
3NO3	A	1G1L	A	0.372932	21.095023
3NO3	A	1O98	A	0.373185	42.661458
3NO3	A	2C19	A	0.373496	31.048349
3NO3	A	1WUA	A	0.373931	28.142495
3NO3	A	2C14	A	0.373994	30.822070
3NO3	A	3Q12	B	0.374030	26.019224
3NO3	A	3MJF	A	0.374456	29.933259
3NO3	A	3V75	A	0.374518	23.790755
3NO3	A	2C13	A	0.374732	29.495762
3NO3	A	3ZRR	B	0.375043	36.097091
3NO3	A	1LVW	A	0.375265	21.118712
3NO3	A	1M0T	A	0.375525	37.403208
3NO3	A	3QXC	A	0.375568	21.236761
3NO3	A	3ONE	B	0.375639	46.260134
3NO3	A	3KQF	E	0.375719	23.237900
3NO3	A	3EWZ	B	0.376297	25.019992
3NO3	A	4AIR	B	0.376596	30.364453
3NO3	A	3EX1	B	0.376651	23.237900
3NO3	A	2WOQ	A	0.376827	31.048349
3NO3	A	3K28	C	0.377101	29.546573
3NO3	A	3BDF	B	0.377170	29.748950
3NO3	A	3EYA	A	0.378280	43.988635
3NO3	A	3BDF	A	0.378329	29.051678
3NO3	A	3OTI	A	0.378631	28.879058
3NO3	A	3RBU	A	0.378720	62.072538
3NO3	A	2OGS	A	0.378926	35.538711
3NO3	A	3LLX	A	0.378945	28.319605
3NO3	A	2RK8	B	0.379460	40.199502
3NO3	A	2HDU	B	0.380055	29.051678
3NO3	A	3G25	B	0.380077	37.403208
3NO3	A	2RKA	C	0.380271	43.760713
3NO3	A	3L66	A	0.380346	32.893768
3NO3	A	4GQO	B	0.380612	31.352831
3NO3	A	3DO6	A	0.380777	35.284558
3NO3	A	2CKR	A	0.380816	25.317978
3NO3	A	3RU6	A	0.380831	20.322401
3NO3	A	2YFO	A	0.381000	55.353410
3NO3	A	3DZC	A	0.381168	37.363083
3NO3	A	4EDP	A	0.381222	29.732137
3NO3	A	1O99	A	0.381228	41.821047
3NO3	A	3OS4	A	0.381271	35.749126
3NO3	A	2G50	A	0.381328	44.384682
3NO3	A	3GA7	A	0.381650	27.874720
3NO3	A	3JU8	A	0.381761	51.546096
3NO3	A	2EXR	A	0.381806	34.190642
3NO3	A	2Q3B	A	0.382248	26.962938
3NO3	A	3QI7	A	0.382466	29.103264
3NO3	A	3QVQ	C	0.382772	20.371549
3NO3	A	3KS5	B	0.382907	18.947295
3NO3	A	2WDC	A	0.383110	37.188708
3NO3	A	1G0R	D	0.383283	21.656408
query_pdb	query_chain	hit_pdb	hit_chain	hit_cosine	hit_euclid
3NO6	A	3NO6	A	0.000000	0.000000
3NO6	A	3NO6	C	0.073933	15.842980
3NO6	A	2QTQ	C	0.076053	16.124515
3NO6	A	2Q12	A	0.079500	43.508620
3NO6	A	3UUD	A	0.080993	22.781571
3NO6	A	3NO6	D	0.081801	17.635192
3NO6	A	2INN	B	0.085074	48.135226
3NO6	A	2QTQ	D	0.086050	17.804494
3NO6	A	3NO6	B	0.086239	17.029386
3NO6	A	2R4W	A	0.086592	18.027756
3NO6	A	2AUQ	A	0.087003	17.691806
3NO6	A	3IHU	A	0.088753	17.378147
3NO6	A	2NP5	A	0.088856	18.083141
3NO6	A	2QZO	B	0.089045	22.271057
3NO6	A	3IEE	A	0.089292	35.538711
3NO6	A	2Q24	B	0.089551	17.349352
3NO6	A	3GE8	D	0.090398	59.025418
3NO6	A	3RH3	A	0.090754	22.583180
3NO6	A	3G52	B	0.091310	18.110770
3NO6	A	3UHX	A	0.093045	18.110770
3NO6	A	3UUD	B	0.093138	24.494897
3NO6	A	2INN	A	0.093240	48.321838
3NO6	A	1RKT	A	0.093689	20.099751
3NO6	A	3OWA	C	0.094120	78.644771
3NO6	A	3UHK	A	0.094507	18.000000
3NO6	A	2R4W	B	0.094523	18.520259
3NO6	A	3Q3O	A	0.095399	58.275209
3NO6	A	2D1L	A	0.095427	63.725976
3NO6	A	3IUK	A	0.096951	71.063352
3NO6	A	3DHG	D	0.097155	52.220686
3NO6	A	3RMK	D	0.097387	55.145263
3NO6	A	3KZ9	D	0.097439	18.165902
3NO6	A	3GE8	A	0.097801	54.064776
3NO6	A	2RAS	A	0.098156	19.235384
3NO6	A	3IHU	B	0.098348	18.439089
3NO6	A	3RMK	A	0.098417	59.177699
3NO6	A	3KZ9	B	0.098863	18.220867
3NO6	A	3KBA	A	0.099393	26.720778
3NO6	A	3UHQ	A	0.099467	19.157244
3NO6	A	3I5J	A	0.099806	55.163394
3NO6	A	4DMB	B	0.099956	18.384776
3NO6	A	3MZO	C	0.100438	18.493242
3NO6	A	2RCC	B	0.100651	38.652296
3NO6	A	3MZO	B	0.101583	18.601075
3NO6	A	3UHB	A	0.101675	18.947295
3NO6	A	3DHH	A	0.101771	57.113921
3NO6	A	2Q2F	A	0.102210	22.158520
3NO6	A	3LSN	A	0.102255	37.563280
3NO6	A	3Q3M	F	0.102384	41.243181
3NO6	A	2Z8A	B	0.102410	18.867962
3NO6	A	3UHT	B	0.102459	18.574176
3NO6	A	3PAS	D	0.102462	18.493242
3NO6	A	3RI7	A	0.102502	53.376025
3NO6	A	3Q97	B	0.102757	32.233523
3NO6	A	3UH3	A	0.102909	18.681542
3NO6	A	3L03	B	0.102938	28.879058
3NO6	A	3JZ9	A	0.103090	18.601075
3NO6	A	2INP	B	0.103139	65.757129
3NO6	A	2FP1	A	0.103591	19.026298
3NO6	A	3T49	B	0.103741	25.258662
3NO6	A	2Q5P	A	0.103796	25.670995
3NO6	A	3Q14	A	0.103874	60.464866
3NO6	A	4EOZ	D	0.104090	29.017236
3NO6	A	1XOQ	B	0.104361	39.458839
3NO6	A	2HH6	A	0.104537	24.758837
3NO6	A	2YLO	A	0.104543	29.614186
3NO6	A	4A4W	A	0.104607	28.000000
3NO6	A	2OQM	A	0.104723	18.947295
3NO6	A	2GRH	B	0.104758	18.681542
3NO6	A	2I3F	A	0.104836	20.149442
3NO6	A	3LJI	A	0.104836	35.171011
3NO6	A	3Q14	B	0.104847	46.583259
3NO6	A	2QXS	B	0.104930	25.079872
3NO6	A	1Y2B	B	0.105069	39.446166
3NO6	A	1MHZ	D	0.105293	64.722485
3NO6	A	3PDE	A	0.105394	38.418745
3NO6	A	4EOZ	B	0.105539	28.930952
3NO6	A	1G1J	A	0.105712	29.410882
3NO6	A	3B81	A	0.105741	18.814888
3NO6	A	2Q61	B	0.105788	26.720778
3NO6	A	3Q3M	A	0.106019	60.975405
3NO6	A	3OWA	B	0.106034	77.846002
3NO6	A	3MZO	A	0.106087	18.973666
3NO6	A	3B5P	A	0.106114	22.956481
3NO6	A	1XVB	B	0.106272	64.583280
3NO6	A	2R6Y	B	0.106328	29.120440
3NO6	A	3BQY	A	0.106464	18.973666
3NO6	A	2QXS	A	0.106517	27.784888
3NO6	A	3UGZ	A	0.106750	18.973666
3NO6	A	3K0L	A	0.106962	21.563859
3NO6	A	3PAS	A	0.107485	19.209373
3NO6	A	2ID3	A	0.107564	19.899749
3NO6	A	3HC1	A	0.107572	20.396078
3NO6	A	3DHG	A	0.107677	62.169124
3NO6	A	3F3C	A	0.107687	110.054532
3NO6	A	3GEU	A	0.107749	19.000000
3NO6	A	1Z72	B	0.107835	19.621417
3NO6	A	1G2N	A	0.107888	20.371549
3NO6	A	2FP2	A	0.107900	19.157244
3NO6	A	3IQ1	A	0.108112	19.442222
query_pdb	query_chain	hit_pdb	hit_chain	hit_cosine	hit_euclid
3NOH	A	3NOH	A	0.000000	0.000000
3NOH	A	2J46	A	0.312600	37.802116
3NOH	A	3C0E	A	0.319215	22.561028
3NOH	A	4E4R	A	0.321683	37.148351
3NOH	A	2C03	B	0.323801	54.424259
3NOH	A	3SGG	A	0.325622	43.312816
3NOH	A	2YIM	B	0.327244	30.066593
3NOH	A	3C11	A	0.327384	19.798990
3NOH	A	2XA5	A	0.327603	37.229021
3NOH	A	2WZF	A	0.327865	54.881691
3NOH	A	2C15	B	0.328458	38.327536
3NOH	A	1W5M	A	0.329813	32.756679
3NOH	A	3A4J	A	0.329928	41.557190
3NOH	A	2YIM	D	0.330824	28.600699
3NOH	A	2C14	B	0.330993	36.152455
3NOH	A	2BWN	E	0.331808	46.000000
3NOH	A	1OLT	A	0.332431	44.575778
3NOH	A	3C7M	B	0.332821	22.538855
3NOH	A	1W32	A	0.332986	38.897301
3NOH	A	3C7M	A	0.333216	24.657656
3NOH	A	2NRL	A	0.333815	27.422618
3NOH	A	1W56	B	0.334214	33.271610
3NOH	A	3S42	A	0.334486	29.274562
3NOH	A	2CIP	A	0.334585	27.313001
3NOH	A	3LLU	A	0.334768	21.000000
3NOH	A	1NYM	A	0.335456	28.354894
3NOH	A	2C16	A	0.337047	38.131352
3NOH	A	2I7G	B	0.337429	46.475800
3NOH	A	3O6P	A	0.338895	23.600847
3NOH	A	3FWH	A	0.339746	33.030289
3NOH	A	4GVO	A	0.340364	21.166010
3NOH	A	1W3H	A	0.341929	37.080992
3NOH	A	1W5N	B	0.342412	33.241540
3NOH	A	2BFF	A	0.342449	40.620192
3NOH	A	3RBU	A	0.342891	63.111013
3NOH	A	3B35	A	0.342911	32.341923
3NOH	A	3RQT	A	0.343094	32.015621
3NOH	A	2VI0	A	0.343508	26.944387
3NOH	A	3LJK	A	0.343758	71.484264
3NOH	A	2OJT	A	0.343995	23.916521
3NOH	A	2C14	A	0.344027	30.983867
3NOH	A	3OND	B	0.344449	57.879185
3NOH	A	2WDD	A	0.344784	41.364236
3NOH	A	3ED6	A	0.345323	66.603303
3NOH	A	3ZRP	A	0.345933	44.665423
3NOH	A	2F34	A	0.346442	23.280893
3NOH	A	2YIM	C	0.346466	30.659419
3NOH	A	4AH3	A	0.346870	49.142650
3NOH	A	1SOA	A	0.347070	17.832555
3NOH	A	3HH5	A	0.347733	22.271057
3NOH	A	3Q7I	A	0.348664	81.178815
3NOH	A	2V3G	A	0.348704	25.416530
3NOH	A	1W5Q	B	0.349207	33.526109
3NOH	A	2RC7	A	0.349423	27.184554
3NOH	A	3ZRQ	B	0.349841	41.749251
3NOH	A	3ZRQ	A	0.349876	39.446166
3NOH	A	3G7Q	A	0.350022	36.728735
3NOH	A	3AVA	B	0.350108	19.287302
3NOH	A	2C15	A	0.350802	37.322915
3NOH	A	2YIM	A	0.351085	29.308702
3NOH	A	3I39	X	0.351285	85.193896
3NOH	A	2YHW	A	0.351361	34.307434
3NOH	A	3AAR	A	0.351431	33.271610
3NOH	A	3U65	A	0.351994	32.710854
3NOH	A	3O1N	B	0.352758	27.331301
3NOH	A	2IPL	A	0.353037	33.226495
3NOH	A	3ZRP	B	0.353089	43.220366
3NOH	A	3CHM	A	0.353100	22.978251
3NOH	A	3OHS	X	0.353261	30.232433
3NOH	A	2YIV	X	0.353757	81.424812
3NOH	A	2NRM	A	0.354184	30.215890
3NOH	A	3L77	A	0.354427	26.532998
3NOH	A	2YLN	A	0.354677	23.706539
3NOH	A	2WOQ	A	0.354697	31.368774
3NOH	A	3TNO	A	0.354718	47.349762
3NOH	A	2XWV	A	0.354732	55.000000
3NOH	A	3KGW	A	0.355906	38.301436
3NOH	A	3MSD	A	0.356113	31.304952
3NOH	A	3AVM	B	0.356156	19.313208
3NOH	A	4EDP	B	0.356373	26.664583
3NOH	A	2GXU	A	0.356847	20.663978
3NOH	A	1W5M	B	0.357056	32.155870
3NOH	A	3D02	A	0.357351	36.918830
3NOH	A	1ZQ5	A	0.357474	27.910571
3NOH	A	2C19	B	0.357806	35.454196
3NOH	A	3M5P	A	0.358001	66.558245
3NOH	A	2QBT	A	0.358405	49.193496
3NOH	A	2AGT	A	0.358453	31.224990
3NOH	A	1O98	A	0.359208	43.726422
3NOH	A	2HRC	B	0.359260	55.344376
3NOH	A	3IB5	A	0.359436	32.603681
3NOH	A	3B6D	A	0.361644	42.332021
3NOH	A	4AIR	B	0.361825	30.789609
3NOH	A	3AVF	B	0.362090	20.952327
3NOH	A	3AVC	B	0.362136	19.621417
3NOH	A	2QV5	B	0.362247	21.494185
3NOH	A	2QXF	A	0.362448	44.045431
3NOH	A	2JFT	A	0.362478	22.203603
3NOH	A	2QWX	B	0.362478	22.203603
3NOH	A	3HRG	A	0.362512	22.912878
query_pdb	query_chain	hit_pdb	hit_chain	hit_cosine	hit_euclid
3NPD	A	3NPD	A	0.000000	0.000000
3NPD	A	2QM4	B	0.262947	18.248288
3NPD	A	2G0I	A	0.295266	11.575837
3NPD	A	2R9A	A	0.299600	20.297783
3NPD	A	1EZP	A	0.304096	27.495454
3NPD	A	2QM4	D	0.306108	20.000000
3NPD	A	3G25	A	0.312619	43.817805
3NPD	A	3MCP	A	0.313173	30.886890
3NPD	A	2QM4	C	0.314533	21.189620
3NPD	A	3QXB	A	0.315107	24.474477
3NPD	A	3GO9	A	0.317897	41.904654
3NPD	A	3FJ1	B	0.321600	34.351128
3NPD	A	2VCK	D	0.321612	15.329710
3NPD	A	3QI7	A	0.321912	29.376862
3NPD	A	1B24	A	0.322690	17.058722
3NPD	A	1SDE	A	0.323126	24.959968
3NPD	A	3QI7	B	0.324873	29.376862
3NPD	A	3HM4	A	0.326350	14.491377
3NPD	A	3G25	C	0.327257	37.907783
3NPD	A	3I8S	B	0.327633	23.853721
3NPD	A	3U4F	B	0.329122	28.142495
3NPD	A	3HM4	B	0.329576	13.711309
3NPD	A	4FSV	A	0.330354	34.088121
3NPD	A	2QM4	A	0.330507	23.237900
3NPD	A	2I3O	D	0.330961	33.926391
3NPD	A	3U4F	D	0.331559	28.000000
3NPD	A	3FWL	A	0.332054	60.174746
3NPD	A	2R6I	A	0.332214	29.883106
3NPD	A	3BIT	A	0.332251	41.593269
3NPD	A	3G08	A	0.332310	25.826343
3NPD	A	3GWB	B	0.332493	41.085277
3NPD	A	2QMA	B	0.333223	41.785165
3NPD	A	3TO3	A	0.333609	54.110997
3NPD	A	3U4F	A	0.333629	28.035692
3NPD	A	2I3O	B	0.333727	33.511192
3NPD	A	2XSO	S	0.335013	32.357379
3NPD	A	3TA3	A	0.335034	28.948230
3NPD	A	2VCK	A	0.335142	16.155494
3NPD	A	3U4F	C	0.335163	28.035692
3NPD	A	3V3W	A	0.336495	38.144462
3NPD	A	2R9A	B	0.337204	19.570386
3NPD	A	3OP2	B	0.338041	29.359837
3NPD	A	3H4Y	A	0.338061	15.198684
3NPD	A	3PFO	A	0.338269	43.197222
3NPD	A	2I3O	C	0.338271	33.541020
3NPD	A	3GWB	A	0.338304	42.023803
3NPD	A	3DO6	B	0.338340	35.651087
3NPD	A	3BIT	B	0.338919	39.623226
3NPD	A	2HQY	A	0.338977	27.367864
3NPD	A	1SCW	A	0.339302	26.267851
3NPD	A	3D6K	B	0.339379	38.065733
3NPD	A	3IV3	A	0.339540	30.708305
3NPD	A	3QKF	G	0.339871	39.597980
3NPD	A	2ZXK	A	0.340921	27.495454
3NPD	A	3D8P	A	0.341103	13.266499
3NPD	A	3TR5	C	0.341140	40.348482
3NPD	A	2UV0	H	0.341259	15.329710
3NPD	A	1IKG	A	0.341488	26.000000
3NPD	A	3D6K	C	0.341520	36.646964
3NPD	A	3ROW	B	0.341557	29.291637
3NPD	A	2QMA	A	0.341896	41.701319
3NPD	A	2P5O	D	0.341917	69.108610
3NPD	A	3CGV	A	0.342274	29.444864
3NPD	A	2AP9	B	0.342677	23.853721
3NPD	A	3N6X	A	0.342734	31.984371
3NPD	A	3GE1	A	0.343161	42.567593
3NPD	A	3TR5	D	0.343269	40.963398
3NPD	A	3QLD	B	0.343417	29.732137
3NPD	A	1E4G	T	0.343858	33.120990
3NPD	A	3JU5	B	0.343891	27.073973
3NPD	A	3D6K	A	0.344246	37.188708
3NPD	A	1H7S	B	0.344336	23.452079
3NPD	A	3CPL	C	0.344913	29.732137
3NPD	A	4GQO	C	0.344937	32.357379
3NPD	A	3I4K	D	0.345287	33.970576
3NPD	A	2P5G	D	0.345345	91.433036
3NPD	A	2XSO	U	0.345446	32.817678
3NPD	A	3VEH	D	0.345900	42.059482
3NPD	A	2AP9	C	0.345960	24.351591
3NPD	A	2R6I	B	0.345977	31.064449
3NPD	A	3GE1	B	0.346051	43.046487
3NPD	A	2RB7	B	0.346112	27.838822
3NPD	A	3CPL	A	0.346399	28.792360
3NPD	A	2XSO	I	0.346465	33.000000
3NPD	A	3TYK	A	0.347142	28.530685
3NPD	A	3I4K	H	0.347286	33.911650
3NPD	A	2XSO	Q	0.347650	33.301652
3NPD	A	2AP9	F	0.347668	24.556058
3NPD	A	2YFJ	I	0.347779	33.630343
3NPD	A	3I4K	B	0.347815	34.058773
3NPD	A	3TR5	A	0.347919	41.158231
3NPD	A	3KAJ	A	0.347938	41.701319
3NPD	A	2QM8	A	0.348045	36.428011
3NPD	A	2XSO	A	0.348045	33.331667
3NPD	A	3LVU	D	0.348563	20.832667
3NPD	A	3GE1	C	0.348574	42.626283
3NPD	A	3L4I	A	0.348626	34.014703
3NPD	A	2AP9	E	0.348671	24.617067
3NPD	A	3IFS	B	0.348741	48.528342
3NPD	A	3C8H	B	0.348744	25.845696
query_pdb	query_chain	hit_pdb	hit_chain	hit_cosine	hit_euclid
3NPF	A	3NPF	A	0.000000	0.000000
3NPF	A	3PVQ	A	0.145484	13.711309
3NPF	A	3NPF	B	0.148185	13.928388
3NPF	A	3PVQ	B	0.154510	14.212670
3NPF	A	3M7J	B	0.388078	24.556058
3NPF	A	2FG0	B	0.390551	20.928450
3NPF	A	3H41	A	0.391169	22.759613
3NPF	A	3M1U	B	0.394950	26.551836
3NPF	A	3M7H	A	0.400169	25.298221
3NPF	A	3M7J	A	0.400691	25.219040
3NPF	A	1DLP	F	0.404352	24.576411
3NPF	A	3M1U	A	0.409723	27.239677
3NPF	A	3FIK	C	0.411576	22.561028
3NPF	A	3M7H	B	0.414963	25.845696
3NPF	A	1DLP	B	0.424892	26.057628
3NPF	A	3SGF	C	0.429137	23.000000
3NPF	A	2XRC	A	0.430121	30.708305
3NPF	A	3I1N	C	0.430259	23.259407
3NPF	A	3K6M	C	0.431956	30.364453
3NPF	A	1DLP	A	0.432008	26.172505
3NPF	A	2NRB	D	0.433007	31.032241
3NPF	A	3I1R	C	0.433609	23.216374
3NPF	A	1DLP	E	0.433813	26.400758
3NPF	A	3OXO	E	0.434314	30.692019
3NPF	A	3OAT	C	0.435060	23.388031
3NPF	A	3DLX	A	0.435146	31.701735
3NPF	A	3OXO	H	0.436845	30.594117
3NPF	A	2NRC	C	0.437057	31.352831
3NPF	A	3I20	C	0.437220	23.345235
3NPF	A	3J14	D	0.437980	23.323808
3NPF	A	3OXO	G	0.438115	30.643107
3NPF	A	3OXO	F	0.438323	30.708305
3NPF	A	1M3E	B	0.438692	30.983867
3NPF	A	1DLP	C	0.439658	27.092434
3NPF	A	2FG0	A	0.439745	22.203603
3NPF	A	2NRC	A	0.439858	31.224990
3NPF	A	3OXO	B	0.440288	31.208973
3NPF	A	3OFC	C	0.440500	23.600847
3NPF	A	1M3E	D	0.440945	31.160873
3NPF	A	2NRC	B	0.441609	31.717503
3NPF	A	2D04	D	0.441936	21.517435
3NPF	A	1CQ1	B	0.441951	32.619013
3NPF	A	3J20	E	0.442287	23.086793
3NPF	A	2XRC	D	0.442502	30.983867
3NPF	A	1CQ1	A	0.442601	32.155870
3NPF	A	1DLP	D	0.442646	25.980762
3NPF	A	3FV3	A	0.442972	28.266588
3NPF	A	1T6G	B	0.443913	29.017236
3NPF	A	1OPE	B	0.443942	31.096624
3NPF	A	3IZ6	D	0.443947	22.360680
3NPF	A	3OFZ	C	0.444329	23.515952
3NPF	A	3I9E	D	0.444497	22.978251
3NPF	A	2D44	A	0.444622	34.496377
3NPF	A	2XRC	B	0.445109	31.288976
3NPF	A	2NRB	A	0.445279	31.352831
3NPF	A	4GAR	C	0.445541	23.430749
3NPF	A	2XRC	C	0.446224	30.430248
3NPF	A	3IZB	D	0.446492	22.090722
3NPF	A	3J19	C	0.446541	23.473389
3NPF	A	3R8S	C	0.446541	23.473389
3NPF	A	1M3E	C	0.446587	31.304952
3NPF	A	3FV3	E	0.446926	28.583212
3NPF	A	1T6G	A	0.447331	29.120440
3NPF	A	1QBI	A	0.447383	32.186954
3NPF	A	3FV3	B	0.447384	28.478062
3NPF	A	3R8T	C	0.447564	23.302360
3NPF	A	3OXO	C	0.447693	31.749016
3NPF	A	3OXO	A	0.448064	31.984371
3NPF	A	1M3E	A	0.448470	31.352831
3NPF	A	3K6M	B	0.448805	30.331502
3NPF	A	4GAU	C	0.449507	23.685439
3NPF	A	1O9L	A	0.449790	31.559468
3NPF	A	1OOZ	B	0.450384	31.811947
3NPF	A	1P85	A	0.450423	22.427661
3NPF	A	2NRC	D	0.451119	32.078030
3NPF	A	3ORB	C	0.451121	23.727621
3NPF	A	2NN6	G	0.451672	23.366643
3NPF	A	1OPE	A	0.451965	30.870698
3NPF	A	2W7S	B	0.452356	22.383029
3NPF	A	3K6M	A	0.452440	31.464265
3NPF	A	3OXO	D	0.452519	32.140317
3NPF	A	3FV3	D	0.452522	27.748874
3NPF	A	3OBT	A	0.452842	30.838288
3NPF	A	1T6E	X	0.452893	30.099834
3NPF	A	2DPF	C	0.453067	21.702534
3NPF	A	2NRB	B	0.453346	32.155870
3NPF	A	2ISM	B	0.453373	28.478062
3NPF	A	2XZM	W	0.453419	23.685439
3NPF	A	2XZN	W	0.453419	23.685439
3NPF	A	1OOY	B	0.453438	31.749016
3NPF	A	3H09	A	0.454950	70.618694
3NPF	A	3K6M	D	0.455046	31.160873
3NPF	A	2QBA	C	0.455049	23.643181
3NPF	A	3I1P	C	0.455364	23.769729
3NPF	A	2JKB	A	0.455558	51.623638
3NPF	A	3OFD	C	0.455708	23.727621
3NPF	A	2D04	B	0.455715	21.748563
3NPF	A	3F1F	D	0.455808	23.430749
3NPF	A	2NRB	C	0.455835	31.890437
3NPF	A	1WD3	A	0.456119	34.813790
query_pdb	query_chain	hit_pdb	hit_chain	hit_cosine	hit_euclid
3NPP	A	3NPP	A	-0.000000	0.000000
3NPP	A	3NPP	B	0.270771	8.185353
3NPP	A	1WLG	B	0.275090	28.142495
3NPP	A	3UGF	B	0.284708	46.270941
3NPP	A	1GPP	A	0.288651	21.610183
3NPP	A	3QWN	C	0.289917	17.175564
3NPP	A	1WLG	A	0.291675	28.284271
3NPP	A	3UGH	A	0.291973	45.243784
3NPP	A	3UGG	B	0.293006	45.332108
3NPP	A	4E2T	B	0.293723	13.856406
3NPP	A	3IGQ	B	0.296845	18.303005
3NPP	A	3RWX	A	0.299864	23.664319
3NPP	A	2BGZ	A	0.299922	28.035692
3NPP	A	3QWN	E	0.300522	17.058722
3NPP	A	3QWN	G	0.301687	17.578396
3NPP	A	2GFA	B	0.304160	10.440307
3NPP	A	2K6Y	A	0.304275	11.357817
3NPP	A	3QWN	H	0.304335	17.578396
3NPP	A	2ZPC	A	0.304349	15.491933
3NPP	A	3A71	A	0.304828	33.436507
3NPP	A	4E2T	A	0.305056	14.177447
3NPP	A	2QF0	A	0.305214	17.029386
3NPP	A	2XFC	E	0.305373	29.512709
3NPP	A	3A72	A	0.305818	33.376639
3NPP	A	3OYY	B	0.306266	15.684387
3NPP	A	3OYY	A	0.307073	16.062378
3NPP	A	3MLN	E	0.307123	13.601471
3NPP	A	3QWN	F	0.307201	17.233688
3NPP	A	2YDP	B	0.307837	33.645208
3NPP	A	2XFC	G	0.307917	29.546573
3NPP	A	3MLP	F	0.308259	25.632011
3NPP	A	3M7O	B	0.309511	13.152946
3NPP	A	2K5Q	A	0.309533	10.000000
3NPP	A	3LV4	B	0.309556	37.389838
3NPP	A	1AM2	A	0.309708	13.266499
3NPP	A	3UGF	A	0.309769	45.880279
3NPP	A	3QWN	D	0.309888	17.233688
3NPP	A	2RCE	A	0.309934	17.000000
3NPP	A	3QWN	I	0.309934	17.000000
3NPP	A	3T6Q	C	0.310328	12.449900
3NPP	A	3QWN	A	0.310548	17.262677
3NPP	A	3QWN	B	0.311256	17.175564
3NPP	A	2FK9	A	0.311327	14.866069
3NPP	A	2XDP	A	0.311448	11.489125
3NPP	A	1MS5	A	0.312351	55.587768
3NPP	A	1U42	A	0.312550	10.000000
3NPP	A	3R4S	A	0.312628	35.538711
3NPP	A	3QWN	J	0.312827	17.720045
3NPP	A	3UGG	A	0.312920	44.844175
3NPP	A	2UXT	B	0.313026	33.749074
3NPP	A	2XFC	B	0.313598	29.137605
3NPP	A	1UEB	B	0.313666	15.874508
3NPP	A	3N7K	A	0.313801	34.713110
3NPP	A	3MH5	B	0.313900	17.291616
3NPP	A	3QWN	L	0.314537	17.916473
3NPP	A	2XFC	I	0.314683	29.206164
3NPP	A	3UGH	B	0.314746	45.265881
3NPP	A	3LV4	A	0.314842	37.920970
3NPP	A	2QF3	A	0.314997	16.278821
3NPP	A	3TJN	D	0.315585	15.491933
3NPP	A	3LGJ	A	0.315943	9.327379
3NPP	A	3H6J	A	0.316126	39.987498
3NPP	A	2VSM	A	0.316305	35.284558
3NPP	A	4F30	A	0.316330	40.398020
3NPP	A	2RCE	D	0.316643	16.583124
3NPP	A	3TJN	B	0.316690	16.000000
3NPP	A	2RCE	E	0.316712	17.058722
3NPP	A	3QWN	K	0.316910	17.663522
3NPP	A	2IN5	B	0.317046	17.549929
3NPP	A	3N44	B	0.317413	28.089144
