query_pdb	query_chain	hit_pdb	hit_chain	hit_cosine	hit_euclid
2V63	K	1IR2	7	0.013153	2.828427
2V63	K	1IR2	N	0.013153	2.828427
2V63	K	1UWA	F	0.014529	3.000000
2V63	K	2VDH	I	0.014812	3.162278
2V63	K	2V67	P	0.014989	3.162278
2V63	K	2V6A	M	0.014989	3.162278
2V63	K	1IR2	L	0.015158	3.162278
2V63	K	2V68	P	0.016372	3.162278
2V63	K	2V68	J	0.016372	3.162278
2V63	K	2V6A	O	0.016372	3.162278
2V63	K	1IR2	M	0.016442	3.162278
2V63	K	1IR2	2	0.016442	3.162278
2V63	K	1IR2	4	0.016442	3.162278
2V63	K	2V6A	L	0.016442	3.162278
2V63	K	2V68	O	0.016442	3.162278
2V63	K	2V6A	I	0.018156	3.464102
2V63	K	2V6A	J	0.018156	3.464102
2V63	K	2V6A	N	0.018156	3.464102
2V63	K	2V6A	K	0.019651	3.464102
2V63	K	1IR2	I	0.019732	3.464102
2V63	K	1IR2	K	0.021323	3.741657
2V63	K	2V6A	P	0.021323	3.741657
2V63	K	1IR2	J	0.026618	4.000000
2V63	K	1GK8	O	0.033511	4.472136
2V63	K	2V69	K	0.034439	4.690416
2V63	K	2V69	P	0.037626	4.898979
2V63	K	2V69	N	0.037847	4.898979
2V63	K	2V69	O	0.038061	4.898979
2V63	K	1GK8	I	0.040421	4.898979
2V63	K	1GK8	M	0.040421	4.898979
2V63	K	2V69	M	0.041044	5.099020
2V63	K	2V69	I	0.041044	5.099020
2V63	K	2V69	L	0.041044	5.099020
2V63	K	2V69	J	0.041044	5.099020
2V63	K	1GK8	K	0.043860	5.099020
2V63	K	1IR2	5	0.043999	5.291503
2V63	K	1UZH	F	0.096631	7.549834
2V63	K	1UZH	M	0.096854	7.549834
2V63	K	1UZH	I	0.096854	7.549834
2V63	K	1UZH	J	0.096854	7.549834
2V63	K	1UZH	C	0.103696	7.810250
2V63	K	1UZH	T	0.103696	7.810250
2V63	K	1UZH	W	0.103696	7.810250
2V63	K	1UZH	P	0.103934	7.810250
2V63	L	2V63	L	0.000000	0.000000
2V63	L	2V63	M	0.000000	0.000000
2V63	L	2V67	M	0.003284	1.414214
2V63	L	2V63	I	0.003300	1.414214
2V63	L	2V63	K	0.003300	1.414214
2V63	L	2V63	N	0.003300	1.414214
2V63	L	2V67	N	0.005627	2.000000
2V63	L	2V67	O	0.005627	2.000000
2V63	L	2V67	L	0.006574	2.000000
2V63	L	2V68	L	0.006574	2.000000
2V63	L	2V63	J	0.006574	2.000000
2V63	L	2V63	O	0.006574	2.000000
2V63	L	2V63	P	0.006574	2.000000
2V63	L	2V68	M	0.006574	2.000000
2V63	L	2VDI	L	0.006574	2.000000
2V63	L	2VDH	M	0.006574	2.000000
2V63	L	2V68	K	0.006601	2.000000
2V63	L	2VDH	L	0.006601	2.000000
2V63	L	2V67	J	0.008654	2.449490
2V63	L	1IR2	O	0.009815	2.449490
2V63	L	1IR2	1	0.009815	2.449490
2V63	L	1IR2	6	0.009863	2.449490
2V63	L	1IR2	3	0.009863	2.449490
2V63	L	1IR2	7	0.009863	2.449490
2V63	L	2VDH	K	0.009863	2.449490
2V63	L	2VDH	N	0.009863	2.449490
2V63	L	2VDI	M	0.009901	2.449490
2V63	L	2V68	N	0.009901	2.449490
2V63	L	2V68	I	0.009901	2.449490
2V63	L	1UW9	I	0.011482	2.645751
2V63	L	1UW9	J	0.011482	2.645751
2V63	L	1UW9	M	0.011482	2.645751
2V63	L	1UW9	T	0.011482	2.645751
2V63	L	1UW9	C	0.011482	2.645751
2V63	L	1UW9	F	0.011482	2.645751
2V63	L	1UW9	W	0.011482	2.645751
2V63	L	1UW9	P	0.011482	2.645751
2V63	L	2VDH	O	0.011654	2.828427
2V63	L	2VDH	J	0.011654	2.828427
2V63	L	2V6A	M	0.011822	2.828427
2V63	L	2VDH	P	0.011822	2.828427
2V63	L	2V67	K	0.011822	2.828427
2V63	L	1IR2	L	0.011981	2.828427
2V63	L	2V68	P	0.013094	2.828427
2V63	L	2V68	J	0.013094	2.828427
2V63	L	2VDI	K	0.013153	2.828427
2V63	L	1IR2	M	0.013153	2.828427
2V63	L	1IR2	2	0.013153	2.828427
2V63	L	1IR2	4	0.013153	2.828427
2V63	L	2V67	I	0.013153	2.828427
2V63	L	2VDI	I	0.013153	2.828427
2V63	L	2VDI	N	0.013153	2.828427
2V63	L	2VDI	O	0.013153	2.828427
2V63	L	2VDI	P	0.013153	2.828427
2V63	L	1UWA	I	0.014529	3.000000
2V63	L	1UWA	J	0.014697	3.000000
2V63	L	1UWA	C	0.014697	3.000000
2V63	L	1UWA	M	0.014697	3.000000
2V63	L	1UWA	P	0.014697	3.000000
2V63	L	1UWA	W	0.014697	3.000000
2V63	L	1UWA	T	0.014697	3.000000
2V63	L	1IR2	8	0.016372	3.162278
2V63	L	2VDI	J	0.016372	3.162278
2V63	L	1IR2	P	0.016442	3.162278
2V63	L	1IR2	I	0.016442	3.162278
2V63	L	1IR2	N	0.016442	3.162278
2V63	L	1UWA	F	0.017781	3.316625
2V63	L	2VDH	I	0.017969	3.464102
2V63	L	2V67	P	0.018156	3.464102
2V63	L	2V6A	O	0.019651	3.464102
2V63	L	2V68	O	0.019732	3.464102
2V63	L	2V6A	L	0.019732	3.464102
2V63	L	2V6A	I	0.021323	3.741657
2V63	L	2V6A	J	0.021323	3.741657
2V63	L	2V6A	N	0.021323	3.741657
2V63	L	2V6A	K	0.022930	3.741657
2V63	L	2V6A	P	0.024491	4.000000
2V63	L	1IR2	K	0.024491	4.000000
2V63	L	1IR2	J	0.029951	4.242641
2V63	L	2V69	K	0.031253	4.472136
2V63	L	2V69	P	0.034439	4.690416
2V63	L	2V69	N	0.034651	4.690416
2V63	L	2V69	O	0.034855	4.690416
2V63	L	1GK8	O	0.036963	4.690416
2V63	L	2V69	I	0.037847	4.898979
2V63	L	2V69	J	0.037847	4.898979
2V63	L	2V69	L	0.037847	4.898979
2V63	L	2V69	M	0.037847	4.898979
2V63	L	1IR2	5	0.040813	5.099020
2V63	L	1GK8	I	0.043860	5.099020
2V63	L	1GK8	M	0.043860	5.099020
2V63	L	1GK8	K	0.047300	5.291503
2V63	L	1UZH	F	0.100040	7.681146
2V63	L	1UZH	M	0.100275	7.681146
2V63	L	1UZH	I	0.100275	7.681146
2V63	L	1UZH	J	0.100275	7.681146
2V63	L	1UZH	C	0.107117	7.937254
2V63	L	1UZH	T	0.107117	7.937254
2V63	L	1UZH	W	0.107117	7.937254
2V63	L	1UZH	P	0.107367	7.937254
2V63	M	2V63	L	0.000000	0.000000
2V63	M	2V63	M	0.000000	0.000000
2V63	M	2V67	M	0.003284	1.414214
2V63	M	2V63	I	0.003300	1.414214
2V63	M	2V63	K	0.003300	1.414214
2V63	M	2V63	N	0.003300	1.414214
2V63	M	2V67	N	0.005627	2.000000
2V63	M	2V67	O	0.005627	2.000000
2V63	M	2V67	L	0.006574	2.000000
2V63	M	2V68	L	0.006574	2.000000
2V63	M	2V63	J	0.006574	2.000000
2V63	M	2V63	O	0.006574	2.000000
2V63	M	2V63	P	0.006574	2.000000
2V63	M	2V68	M	0.006574	2.000000
2V63	M	2VDI	L	0.006574	2.000000
2V63	M	2VDH	M	0.006574	2.000000
2V63	M	2V68	K	0.006601	2.000000
2V63	M	2VDH	L	0.006601	2.000000
2V63	M	2V67	J	0.008654	2.449490
2V63	M	1IR2	O	0.009815	2.449490
2V63	M	1IR2	1	0.009815	2.449490
2V63	M	1IR2	6	0.009863	2.449490
2V63	M	1IR2	3	0.009863	2.449490
2V63	M	1IR2	7	0.009863	2.449490
2V63	M	2VDH	K	0.009863	2.449490
2V63	M	2VDH	N	0.009863	2.449490
2V63	M	2VDI	M	0.009901	2.449490
2V63	M	2V68	N	0.009901	2.449490
2V63	M	2V68	I	0.009901	2.449490
2V63	M	1UW9	I	0.011482	2.645751
2V63	M	1UW9	J	0.011482	2.645751
2V63	M	1UW9	M	0.011482	2.645751
2V63	M	1UW9	T	0.011482	2.645751
2V63	M	1UW9	C	0.011482	2.645751
2V63	M	1UW9	F	0.011482	2.645751
2V63	M	1UW9	W	0.011482	2.645751
2V63	M	1UW9	P	0.011482	2.645751
2V63	M	2VDH	O	0.011654	2.828427
2V63	M	2VDH	J	0.011654	2.828427
2V63	M	2V6A	M	0.011822	2.828427
2V63	M	2VDH	P	0.011822	2.828427
2V63	M	2V67	K	0.011822	2.828427
2V63	M	1IR2	L	0.011981	2.828427
2V63	M	2V68	P	0.013094	2.828427
2V63	M	2V68	J	0.013094	2.828427
2V63	M	2VDI	K	0.013153	2.828427
2V63	M	1IR2	M	0.013153	2.828427
2V63	M	1IR2	2	0.013153	2.828427
2V63	M	1IR2	4	0.013153	2.828427
2V63	M	2V67	I	0.013153	2.828427
2V63	M	2VDI	I	0.013153	2.828427
2V63	M	2VDI	N	0.013153	2.828427
2V63	M	2VDI	O	0.013153	2.828427
2V63	M	2VDI	P	0.013153	2.828427
2V63	M	1UWA	I	0.014529	3.000000
2V63	M	1UWA	J	0.014697	3.000000
2V63	M	1UWA	C	0.014697	3.000000
2V63	M	1UWA	M	0.014697	3.000000
2V63	M	1UWA	P	0.014697	3.000000
2V63	M	1UWA	W	0.014697	3.000000
2V63	M	1UWA	T	0.014697	3.000000
2V63	M	1IR2	8	0.016372	3.162278
2V63	M	2VDI	J	0.016372	3.162278
2V63	M	1IR2	P	0.016442	3.162278
2V63	M	1IR2	I	0.016442	3.162278
2V63	M	1IR2	N	0.016442	3.162278
2V63	M	1UWA	F	0.017781	3.316625
2V63	M	2VDH	I	0.017969	3.464102
2V63	M	2V67	P	0.018156	3.464102
2V63	M	2V6A	O	0.019651	3.464102
2V63	M	2V68	O	0.019732	3.464102
2V63	M	2V6A	L	0.019732	3.464102
2V63	M	2V6A	I	0.021323	3.741657
2V63	M	2V6A	J	0.021323	3.741657
2V63	M	2V6A	N	0.021323	3.741657
2V63	M	2V6A	K	0.022930	3.741657
2V63	M	2V6A	P	0.024491	4.000000
2V63	M	1IR2	K	0.024491	4.000000
2V63	M	1IR2	J	0.029951	4.242641
2V63	M	2V69	K	0.031253	4.472136
2V63	M	2V69	P	0.034439	4.690416
2V63	M	2V69	N	0.034651	4.690416
2V63	M	2V69	O	0.034855	4.690416
2V63	M	1GK8	O	0.036963	4.690416
2V63	M	2V69	I	0.037847	4.898979
2V63	M	2V69	J	0.037847	4.898979
2V63	M	2V69	L	0.037847	4.898979
2V63	M	2V69	M	0.037847	4.898979
2V63	M	1IR2	5	0.040813	5.099020
2V63	M	1GK8	I	0.043860	5.099020
2V63	M	1GK8	M	0.043860	5.099020
2V63	M	1GK8	K	0.047300	5.291503
2V63	M	1UZH	F	0.100040	7.681146
2V63	M	1UZH	M	0.100275	7.681146
2V63	M	1UZH	I	0.100275	7.681146
2V63	M	1UZH	J	0.100275	7.681146
2V63	M	1UZH	C	0.107117	7.937254
2V63	M	1UZH	T	0.107117	7.937254
2V63	M	1UZH	W	0.107117	7.937254
2V63	M	1UZH	P	0.107367	7.937254
2V63	N	2V63	K	0.000000	0.000000
2V63	N	2V63	N	0.000000	0.000000
2V63	N	2V67	N	0.002450	1.414214
2V63	N	2V67	O	0.002450	1.414214
2V63	N	2V63	O	0.003284	1.414214
2V63	N	2V63	J	0.003284	1.414214
2V63	N	2V63	L	0.003300	1.414214
2V63	N	2V63	M	0.003300	1.414214
2V63	N	2V68	K	0.003300	1.414214
2V63	N	2VDH	L	0.003300	1.414214
2V63	N	2V67	J	0.005487	2.000000
2V63	N	2VDH	K	0.006574	2.000000
2V63	N	2V67	M	0.006574	2.000000
2V63	N	2VDH	N	0.006574	2.000000
2V63	N	2V63	I	0.006601	2.000000
2V63	N	2V68	I	0.006601	2.000000
2V63	N	2V68	N	0.006601	2.000000
2V63	N	2VDI	M	0.006601	2.000000
2V63	N	1UW9	T	0.008198	2.236068
2V63	N	1UW9	C	0.008198	2.236068
2V63	N	1UW9	F	0.008198	2.236068
2V63	N	1UW9	I	0.008198	2.236068
2V63	N	1UW9	J	0.008198	2.236068
2V63	N	1UW9	M	0.008198	2.236068
2V63	N	1UW9	P	0.008198	2.236068
2V63	N	1UW9	W	0.008198	2.236068
2V63	N	2VDH	O	0.008496	2.449490
2V63	N	2VDH	J	0.008496	2.449490
2V63	N	2V67	K	0.008654	2.449490
2V63	N	2VDH	P	0.008654	2.449490
2V63	N	2V68	L	0.009863	2.449490
2V63	N	2V68	M	0.009863	2.449490
2V63	N	2VDI	I	0.009863	2.449490
2V63	N	2VDI	L	0.009863	2.449490
2V63	N	2V67	I	0.009863	2.449490
2V63	N	2V67	L	0.009863	2.449490
2V63	N	2V63	P	0.009863	2.449490
2V63	N	2VDH	M	0.009863	2.449490
2V63	N	2VDI	N	0.009863	2.449490
2V63	N	2VDI	O	0.009863	2.449490
2V63	N	2VDI	P	0.009863	2.449490
2V63	N	2VDI	K	0.009863	2.449490
2V63	N	1UWA	I	0.011276	2.645751
2V63	N	1UWA	C	0.011424	2.645751
2V63	N	1UWA	W	0.011424	2.645751
2V63	N	1UWA	J	0.011424	2.645751
2V63	N	1UWA	M	0.011424	2.645751
2V63	N	1UWA	P	0.011424	2.645751
2V63	N	1UWA	T	0.011424	2.645751
2V63	N	1IR2	1	0.013094	2.828427
2V63	N	1IR2	O	0.013094	2.828427
2V63	N	1IR2	8	0.013094	2.828427
2V63	N	2VDI	J	0.013094	2.828427
2V63	N	1IR2	P	0.013153	2.828427
2V63	N	1IR2	3	0.013153	2.828427
2V63	N	1IR2	6	0.013153	2.828427
2V63	N	1IR2	7	0.013153	2.828427
2V63	N	1IR2	N	0.013153	2.828427
2V63	N	1UWA	F	0.014529	3.000000
2V63	N	2VDH	I	0.014812	3.162278
2V63	N	2V67	P	0.014989	3.162278
2V63	N	2V6A	M	0.014989	3.162278
2V63	N	1IR2	L	0.015158	3.162278
2V63	N	2V68	P	0.016372	3.162278
2V63	N	2V68	J	0.016372	3.162278
2V63	N	2V6A	O	0.016372	3.162278
2V63	N	1IR2	M	0.016442	3.162278
2V63	N	1IR2	2	0.016442	3.162278
2V63	N	1IR2	4	0.016442	3.162278
2V63	N	2V6A	L	0.016442	3.162278
2V63	N	2V68	O	0.016442	3.162278
2V63	N	2V6A	I	0.018156	3.464102
2V63	N	2V6A	J	0.018156	3.464102
2V63	N	2V6A	N	0.018156	3.464102
2V63	N	2V6A	K	0.019651	3.464102
2V63	N	1IR2	I	0.019732	3.464102
2V63	N	1IR2	K	0.021323	3.741657
2V63	N	2V6A	P	0.021323	3.741657
2V63	N	1IR2	J	0.026618	4.000000
2V63	N	1GK8	O	0.033511	4.472136
2V63	N	2V69	K	0.034439	4.690416
2V63	N	2V69	P	0.037626	4.898979
2V63	N	2V69	N	0.037847	4.898979
2V63	N	2V69	O	0.038061	4.898979
2V63	N	1GK8	I	0.040421	4.898979
2V63	N	1GK8	M	0.040421	4.898979
2V63	N	2V69	M	0.041044	5.099020
2V63	N	2V69	I	0.041044	5.099020
2V63	N	2V69	L	0.041044	5.099020
2V63	N	2V69	J	0.041044	5.099020
2V63	N	1GK8	K	0.043860	5.099020
2V63	N	1IR2	5	0.043999	5.291503
2V63	N	1UZH	F	0.096631	7.549834
2V63	N	1UZH	M	0.096854	7.549834
2V63	N	1UZH	I	0.096854	7.549834
2V63	N	1UZH	J	0.096854	7.549834
2V63	N	1UZH	C	0.103696	7.810250
2V63	N	1UZH	T	0.103696	7.810250
2V63	N	1UZH	W	0.103696	7.810250
2V63	N	1UZH	P	0.103934	7.810250
2V63	O	2V63	O	-0.000000	0.000000
2V63	O	2VDH	K	0.003279	1.414214
2V63	O	2V63	N	0.003284	1.414214
2V63	O	2V63	K	0.003284	1.414214
2V63	O	2VDH	J	0.005458	2.000000
2V63	O	2VDH	O	0.005458	2.000000
2V63	O	2V67	N	0.005727	2.000000
2V63	O	2V67	O	0.005727	2.000000
2V63	O	2V63	J	0.006557	2.000000
2V63	O	2V63	P	0.006557	2.000000
2V63	O	2V63	M	0.006574	2.000000
2V63	O	2V68	K	0.006574	2.000000
2V63	O	2V63	L	0.006574	2.000000
2V63	O	2VDH	L	0.006574	2.000000
2V63	O	1UWA	I	0.008040	2.236068
2V63	O	1UWA	C	0.008145	2.236068
2V63	O	1UWA	J	0.008145	2.236068
2V63	O	1UWA	M	0.008145	2.236068
2V63	O	1UWA	T	0.008145	2.236068
2V63	O	1UWA	W	0.008145	2.236068
2V63	O	1UWA	P	0.008145	2.236068
2V63	O	2V67	J	0.008753	2.449490
2V63	O	1IR2	1	0.009799	2.449490
2V63	O	1IR2	O	0.009799	2.449490
2V63	O	1IR2	8	0.009799	2.449490
2V63	O	2VDI	J	0.009799	2.449490
2V63	O	2V67	M	0.009836	2.449490
2V63	O	2VDH	N	0.009836	2.449490
2V63	O	2V63	I	0.009863	2.449490
2V63	O	2V68	I	0.009863	2.449490
2V63	O	2V68	N	0.009863	2.449490
2V63	O	2VDI	M	0.009863	2.449490
2V63	O	1UWA	F	0.011282	2.645751
2V63	O	1UW9	W	0.011455	2.645751
2V63	O	1UW9	J	0.011455	2.645751
2V63	O	1UW9	C	0.011455	2.645751
2V63	O	1UW9	F	0.011455	2.645751
2V63	O	1UW9	I	0.011455	2.645751
2V63	O	1UW9	M	0.011455	2.645751
2V63	O	1UW9	P	0.011455	2.645751
2V63	O	1UW9	T	0.011455	2.645751
2V63	O	2VDH	I	0.011752	2.828427
2V63	O	2V67	K	0.011910	2.828427
2V63	O	2VDH	P	0.011910	2.828427
2V63	O	2V68	J	0.013067	2.828427
2V63	O	2V68	P	0.013067	2.828427
2V63	O	2V6A	O	0.013067	2.828427
2V63	O	1IR2	6	0.013115	2.828427
2V63	O	1IR2	N	0.013115	2.828427
2V63	O	1IR2	P	0.013115	2.828427
2V63	O	1IR2	3	0.013115	2.828427
2V63	O	1IR2	7	0.013115	2.828427
2V63	O	2V67	I	0.013115	2.828427
2V63	O	2V67	L	0.013115	2.828427
2V63	O	2V68	L	0.013115	2.828427
2V63	O	2V68	M	0.013115	2.828427
2V63	O	2VDI	I	0.013115	2.828427
2V63	O	2VDI	K	0.013115	2.828427
2V63	O	2VDI	L	0.013115	2.828427
2V63	O	2VDH	M	0.013115	2.828427
2V63	O	2VDI	N	0.013115	2.828427
2V63	O	2VDI	O	0.013115	2.828427
2V63	O	2VDI	P	0.013115	2.828427
2V63	O	1IR2	L	0.015226	3.162278
2V63	O	2V6A	K	0.016335	3.162278
2V63	O	1IR2	4	0.016393	3.162278
2V63	O	2V67	P	0.018224	3.464102
2V63	O	2V6A	M	0.018224	3.464102
2V63	O	2V68	O	0.019672	3.464102
2V63	O	1IR2	I	0.019672	3.464102
2V63	O	1IR2	M	0.019672	3.464102
2V63	O	1IR2	2	0.019672	3.464102
2V63	O	2V6A	L	0.019672	3.464102
2V63	O	1IR2	K	0.021381	3.741657
2V63	O	2V6A	I	0.021381	3.741657
2V63	O	2V6A	J	0.021381	3.741657
2V63	O	2V6A	N	0.021381	3.741657
2V63	O	2V6A	P	0.024537	4.000000
2V63	O	1IR2	J	0.026492	4.000000
2V63	O	2V69	K	0.031258	4.472136
2V63	O	2V69	P	0.034434	4.690416
2V63	O	2V69	N	0.034635	4.690416
2V63	O	2V69	O	0.034828	4.690416
2V63	O	1GK8	O	0.036685	4.690416
2V63	O	2V69	J	0.037821	4.898979
2V63	O	2V69	L	0.037821	4.898979
2V63	O	2V69	M	0.037821	4.898979
2V63	O	2V69	I	0.037821	4.898979
2V63	O	1IR2	5	0.040786	5.099020
2V63	O	1GK8	I	0.043572	5.099020
2V63	O	1GK8	M	0.043572	5.099020
2V63	O	1GK8	K	0.047000	5.291503
2V63	O	1UZH	F	0.096200	7.549834
2V63	O	1UZH	I	0.096410	7.549834
2V63	O	1UZH	M	0.096410	7.549834
2V63	O	1UZH	J	0.096410	7.549834
2V63	O	1UZH	T	0.103230	7.810250
2V63	O	1UZH	W	0.103230	7.810250
2V63	O	1UZH	C	0.103230	7.810250
2V63	O	1UZH	P	0.103454	7.810250
2V63	P	2V63	P	-0.000000	0.000000
2V63	P	2V63	I	0.003284	1.414214
2V63	P	2V68	P	0.006531	2.000000
2V63	P	2V63	O	0.006557	2.000000
2V63	P	2V63	M	0.006574	2.000000
2V63	P	2V63	L	0.006574	2.000000
2V63	P	1IR2	O	0.009799	2.449490
2V63	P	1IR2	1	0.009799	2.449490
2V63	P	2V68	J	0.009799	2.449490
2V63	P	2V67	M	0.009836	2.449490
2V63	P	2VDH	K	0.009836	2.449490
2V63	P	2V63	N	0.009863	2.449490
2V63	P	2V63	K	0.009863	2.449490
2V63	P	2V68	I	0.009863	2.449490
2V63	P	2VDH	O	0.011752	2.828427
2V63	P	2VDH	J	0.011752	2.828427
2V63	P	2V67	N	0.012059	2.828427
2V63	P	2V67	O	0.012059	2.828427
2V63	P	2VDI	J	0.013067	2.828427
2V63	P	2V68	M	0.013115	2.828427
2V63	P	1IR2	3	0.013115	2.828427
2V63	P	1IR2	6	0.013115	2.828427
2V63	P	1IR2	7	0.013115	2.828427
2V63	P	2V63	J	0.013115	2.828427
2V63	P	2V67	L	0.013115	2.828427
2V63	P	2V68	L	0.013115	2.828427
2V63	P	2VDI	L	0.013115	2.828427
2V63	P	2VDH	M	0.013115	2.828427
2V63	P	2VDH	L	0.013153	2.828427
2V63	P	2V68	K	0.013153	2.828427
2V63	P	1UWA	I	0.014523	3.000000
2V63	P	1UWA	P	0.014670	3.000000
2V63	P	1UWA	T	0.014670	3.000000
2V63	P	1UWA	W	0.014670	3.000000
2V63	P	1UWA	M	0.014670	3.000000
2V63	P	1UWA	C	0.014670	3.000000
2V63	P	1UWA	J	0.014670	3.000000
2V63	P	2V67	J	0.015067	3.162278
2V63	P	1IR2	L	0.015226	3.162278
2V63	P	1IR2	8	0.016335	3.162278
2V63	P	1IR2	4	0.016393	3.162278
2V63	P	2V67	I	0.016393	3.162278
2V63	P	2VDI	I	0.016393	3.162278
2V63	P	2VDI	P	0.016393	3.162278
2V63	P	2VDI	K	0.016393	3.162278
2V63	P	2VDH	N	0.016393	3.162278
2V63	P	2VDI	N	0.016393	3.162278
2V63	P	2VDI	O	0.016393	3.162278
2V63	P	2VDI	M	0.016442	3.162278
2V63	P	2V68	N	0.016442	3.162278
2V63	P	1UWA	F	0.017765	3.316625
2V63	P	1UW9	C	0.018002	3.316625
2V63	P	1UW9	I	0.018002	3.316625
2V63	P	1UW9	F	0.018002	3.316625
2V63	P	1UW9	J	0.018002	3.316625
2V63	P	1UW9	M	0.018002	3.316625
2V63	P	1UW9	P	0.018002	3.316625
2V63	P	1UW9	T	0.018002	3.316625
2V63	P	1UW9	W	0.018002	3.316625
2V63	P	2VDH	I	0.018047	3.464102
2V63	P	2VDH	P	0.018224	3.464102
2V63	P	2V67	K	0.018224	3.464102
2V63	P	2V6A	M	0.018224	3.464102
2V63	P	2V6A	O	0.019603	3.464102
2V63	P	1IR2	I	0.019672	3.464102
2V63	P	1IR2	M	0.019672	3.464102
2V63	P	1IR2	N	0.019672	3.464102
2V63	P	1IR2	P	0.019672	3.464102
2V63	P	1IR2	2	0.019672	3.464102
2V63	P	1IR2	K	0.021381	3.741657
2V63	P	2V67	P	0.021381	3.741657
2V63	P	2V6A	K	0.022871	3.741657
2V63	P	2V68	O	0.022951	3.741657
2V63	P	2V6A	L	0.026230	4.000000
2V63	P	2V6A	J	0.027694	4.242641
2V63	P	2V6A	I	0.027694	4.242641
2V63	P	2V6A	N	0.027694	4.242641
2V63	P	2V69	K	0.028082	4.242641
2V63	P	2V6A	P	0.030851	4.472136
2V63	P	2V69	P	0.031258	4.472136
2V63	P	2V69	O	0.031633	4.472136
2V63	P	1IR2	J	0.033137	4.472136
2V63	P	1IR2	5	0.034434	4.690416
2V63	P	2V69	I	0.034635	4.690416
2V63	P	2V69	J	0.034635	4.690416
2V63	P	2V69	L	0.034635	4.690416
2V63	P	2V69	M	0.034635	4.690416
2V63	P	2V69	N	0.034635	4.690416
2V63	P	1GK8	O	0.040126	4.898979
2V63	P	1GK8	I	0.047000	5.291503
2V63	P	1GK8	M	0.047000	5.291503
2V63	P	1GK8	K	0.050428	5.477226
2V63	P	1UZH	F	0.102995	7.810250
2V63	P	1UZH	I	0.103230	7.810250
2V63	P	1UZH	M	0.103230	7.810250
2V63	P	1UZH	J	0.103230	7.810250
2V63	P	1UZH	T	0.110049	8.062258
2V63	P	1UZH	W	0.110049	8.062258
2V63	P	1UZH	C	0.110049	8.062258
2V63	P	1UZH	P	0.110298	8.062258
query_pdb	query_chain	hit_pdb	hit_chain	hit_cosine	hit_euclid
3OG8	A	3OG8	A	0.000000	0.000000
3OG8	A	3LRR	A	0.099210	6.244998
3OG8	A	3OG8	B	0.106796	6.633250
3OG8	A	3LRN	A	0.107163	6.557439
3OG8	A	2QFB	A	0.108310	6.557439
3OG8	A	2QFD	D	0.116985	6.708204
3OG8	A	2QFD	F	0.119567	6.855655
3OG8	A	3LRR	B	0.122210	6.855655
3OG8	A	3NCU	B	0.123525	6.928203
3OG8	A	2QFB	H	0.126916	7.000000
3OG8	A	2QFD	H	0.127933	7.000000
3OG8	A	2QFB	I	0.129746	7.141428
3OG8	A	2QFD	G	0.130965	7.141428
3OG8	A	2QFB	D	0.133186	7.141428
3OG8	A	2QFD	I	0.134174	7.280110
3OG8	A	2QFD	A	0.139238	7.416198
3OG8	A	3NCU	A	0.140784	7.348469
3OG8	A	2QFB	G	0.144257	7.416198
3OG8	A	3LRN	B	0.149540	7.549834
3OG8	A	2QFB	F	0.150102	7.681146
3OG8	A	2QFD	J	0.158784	7.810250
3OG8	A	2QFB	J	0.160105	7.810250
3OG8	A	2QFD	B	0.166692	7.937254
3OG8	A	2QFD	E	0.169234	8.062258
3OG8	A	2QFB	E	0.171361	8.062258
3OG8	A	2QFB	C	0.184807	8.306624
3OG8	A	2QFB	B	0.187296	8.426150
3OG8	A	2QFD	C	0.208098	8.774964
3OG8	A	4A2X	A	0.238811	9.380832
3OG8	A	4A2X	B	0.238811	9.380832
3OG8	A	4A2X	C	0.244327	9.486833
3OG8	A	4A2X	D	0.244327	9.486833
3OG8	A	3GA3	A	0.267456	11.000000
3OG8	A	2W4R	C	0.284255	10.583005
3OG8	A	2W4R	B	0.291137	10.723805
3OG8	A	2W4R	D	0.291798	10.630146
3OG8	A	3EQT	A	0.296703	10.908712
3OG8	A	2W4R	A	0.306679	11.090537
3OG8	A	2RMJ	A	0.308525	11.313708
3OG8	A	4A08	A	0.317366	109.352641
3OG8	A	1LVM	A	0.318645	17.117243
3OG8	A	1LVM	B	0.319107	16.155494
3OG8	A	3RRM	C	0.321070	32.832910
3OG8	A	1XIP	A	0.326162	30.919250
3OG8	A	2V5O	A	0.326980	51.361464
3OG8	A	4A0B	A	0.329899	109.954536
3OG8	A	4A11	A	0.332205	109.338923
3OG8	A	1Q31	A	0.333327	17.635192
3OG8	A	2B5N	D	0.336481	33.286634
3OG8	A	3EI1	A	0.336927	111.422619
3OG8	A	1Q31	B	0.337555	17.320508
3OG8	A	4FHN	C	0.337608	29.933259
3OG8	A	3DW8	E	0.338218	36.592349
3OG8	A	4FHN	A	0.338250	30.380915
3OG8	A	4E54	A	0.338416	111.928549
3OG8	A	2AGZ	A	0.338827	30.724583
3OG8	A	3NVQ	F	0.339896	34.467376
3OG8	A	3EQT	B	0.341079	11.832160
3OG8	A	3EI4	C	0.341451	111.776563
3OG8	A	2UZY	D	0.341516	52.573758
3OG8	A	3I7K	A	0.341904	111.328343
3OG8	A	2B5M	A	0.342337	111.521298
3OG8	A	3EI2	A	0.342599	110.819673
3OG8	A	2RQA	A	0.343048	11.789826
3OG8	A	3EI3	A	0.343450	108.724422
